| Epoch: 001 | Train Loss: 1.367 | Val. Loss: 0.734 | Val. Accuracy:  83.740 | offline updates:  11.479 | online udpates:  88.521 |
| Epoch: 002 | Train Loss: 0.561 | Val. Loss: 0.417 | Val. Accuracy:  89.030 | offline updates:   9.755 | online udpates:  90.245 |
| Epoch: 003 | Train Loss: 0.393 | Val. Loss: 0.342 | Val. Accuracy:  90.610 | offline updates:   3.152 | online udpates:  96.848 |
| Epoch: 004 | Train Loss: 0.339 | Val. Loss: 0.309 | Val. Accuracy:  91.340 | offline updates:   2.054 | online udpates:  97.946 |
| Epoch: 005 | Train Loss: 0.315 | Val. Loss: 0.295 | Val. Accuracy:  91.570 | offline updates:   1.715 | online udpates:  98.285 |
| Epoch: 006 | Train Loss: 0.301 | Val. Loss: 0.286 | Val. Accuracy:  91.710 | offline updates:   1.088 | online udpates:  98.912 |
| Epoch: 007 | Train Loss: 0.292 | Val. Loss: 0.282 | Val. Accuracy:  91.960 | offline updates:   0.772 | online udpates:  99.228 |
| Epoch: 008 | Train Loss: 0.286 | Val. Loss: 0.278 | Val. Accuracy:  92.140 | offline updates:   0.608 | online udpates:  99.392 |
| Epoch: 009 | Train Loss: 0.282 | Val. Loss: 0.277 | Val. Accuracy:  91.980 | offline updates:   0.311 | online udpates:  99.689 |
| Epoch: 010 | Train Loss: 0.278 | Val. Loss: 0.274 | Val. Accuracy:  92.130 | offline updates:   0.854 | online udpates:  99.146 |
| Epoch: 011 | Train Loss: 0.274 | Val. Loss: 0.276 | Val. Accuracy:  92.340 | offline updates:   1.133 | online udpates:  98.867 |
| Epoch: 012 | Train Loss: 0.272 | Val. Loss: 0.273 | Val. Accuracy:  92.100 | offline updates:   1.043 | online udpates:  98.957 |
| Epoch: 013 | Train Loss: 0.270 | Val. Loss: 0.275 | Val. Accuracy:  92.260 | offline updates:   0.496 | online udpates:  99.504 |
| Epoch: 014 | Train Loss: 0.268 | Val. Loss: 0.275 | Val. Accuracy:  92.150 | offline updates:   0.956 | online udpates:  99.044 |
| Epoch: 015 | Train Loss: 0.266 | Val. Loss: 0.271 | Val. Accuracy:  92.240 | offline updates:   1.060 | online udpates:  98.940 |
| Epoch: 016 | Train Loss: 0.264 | Val. Loss: 0.271 | Val. Accuracy:  92.240 | offline updates:   0.679 | online udpates:  99.321 |
| Epoch: 017 | Train Loss: 0.263 | Val. Loss: 0.270 | Val. Accuracy:  92.320 | offline updates:   1.278 | online udpates:  98.722 |
| Epoch: 018 | Train Loss: 0.262 | Val. Loss: 0.272 | Val. Accuracy:  92.240 | offline updates:   0.794 | online udpates:  99.206 |
| Epoch: 019 | Train Loss: 0.261 | Val. Loss: 0.274 | Val. Accuracy:  92.180 | offline updates:   0.741 | online udpates:  99.259 |
| Epoch: 020 | Train Loss: 0.259 | Val. Loss: 0.270 | Val. Accuracy:  92.350 | offline updates:   1.005 | online udpates:  98.995 |
| Epoch: 021 | Train Loss: 0.258 | Val. Loss: 0.268 | Val. Accuracy:  92.430 | offline updates:   0.466 | online udpates:  99.534 |
| Epoch: 022 | Train Loss: 0.257 | Val. Loss: 0.271 | Val. Accuracy:  92.350 | offline updates:   0.227 | online udpates:  99.773 |
| Epoch: 023 | Train Loss: 0.256 | Val. Loss: 0.268 | Val. Accuracy:  92.490 | offline updates:   0.733 | online udpates:  99.267 |
| Epoch: 024 | Train Loss: 0.256 | Val. Loss: 0.265 | Val. Accuracy:  92.660 | offline updates:   0.977 | online udpates:  99.023 |
| Epoch: 025 | Train Loss: 0.254 | Val. Loss: 0.267 | Val. Accuracy:  92.460 | offline updates:   1.163 | online udpates:  98.837 |
