| Epoch: 001 | Train Loss: 1.772 | Val. Loss: 1.245 | Val. Accuracy:  75.890 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 0.909 | Val. Loss: 0.623 | Val. Accuracy:  85.840 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.517 | Val. Loss: 0.408 | Val. Accuracy:  89.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.384 | Val. Loss: 0.333 | Val. Accuracy:  90.920 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.330 | Val. Loss: 0.295 | Val. Accuracy:  91.610 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.298 | Val. Loss: 0.275 | Val. Accuracy:  92.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.273 | Val. Loss: 0.254 | Val. Accuracy:  92.710 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.252 | Val. Loss: 0.237 | Val. Accuracy:  93.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.236 | Val. Loss: 0.223 | Val. Accuracy:  93.540 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.219 | Val. Loss: 0.209 | Val. Accuracy:  93.950 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.205 | Val. Loss: 0.200 | Val. Accuracy:  94.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.192 | Val. Loss: 0.187 | Val. Accuracy:  94.400 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.180 | Val. Loss: 0.177 | Val. Accuracy:  94.690 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.170 | Val. Loss: 0.167 | Val. Accuracy:  94.980 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.160 | Val. Loss: 0.160 | Val. Accuracy:  95.210 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.151 | Val. Loss: 0.153 | Val. Accuracy:  95.260 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.143 | Val. Loss: 0.151 | Val. Accuracy:  95.480 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.136 | Val. Loss: 0.146 | Val. Accuracy:  95.750 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.130 | Val. Loss: 0.140 | Val. Accuracy:  95.670 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.125 | Val. Loss: 0.139 | Val. Accuracy:  95.600 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.121 | Val. Loss: 0.135 | Val. Accuracy:  95.960 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.116 | Val. Loss: 0.130 | Val. Accuracy:  96.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.112 | Val. Loss: 0.126 | Val. Accuracy:  96.150 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.107 | Val. Loss: 0.126 | Val. Accuracy:  96.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.104 | Val. Loss: 0.121 | Val. Accuracy:  96.440 | offline updates:   0.000 | online udpates: 100.000 |
